Date,Price,Open,High,Low,Vol.,Change %
"Feb 22, 2023","24,182.21","24,450.67","24,476.05","23,574.69",379.43K,-1.10%
"Feb 21, 2023","24,452.16","24,843.89","25,250","24,148.34",376.00K,-1.57%
"Feb 20, 2023","24,842.2","24,272.51","25,121.23","23,840.83",346.94K,2.35%
"Feb 19, 2023","24,271.76","24,632.05","25,192","24,192.57",300.40K,-1.46%
"Feb 18, 2023","24,631.95","24,568.24","24,877","24,430",216.92K,0.25%
"Feb 17, 2023","24,569.97","23,517.72","25,021.11","23,339.37",496.81K,4.47%
"Feb 16, 2023","23,517.72","24,322.87","25,250","23,505.25",450.08K,-3.31%
"Feb 15, 2023","24,324.05","22,199.84","24,380","22,047.28",375.67K,9.57%
"Feb 14, 2023","22,199.84","21,774.63","22,319.08","21,532.77",361.96K,1.96%
"Feb 13, 2023","21,773.97","21,782.37","21,894.99","21,351.07",295.73K,-0.04%
"Feb 12, 2023","21,783.54","21,862.02","22,090","21,630",204.44K,-0.36%
"Feb 11, 2023","21,862.55","21,625.19","21,906.32","21,599.78",177.02K,1.10%
"Feb 10, 2023","21,625.19","21,797.83","21,938.16","21,451",338.59K,-0.79%
"Feb 09, 2023","21,796.35","22,961.85","23,011.39","21,688",402.89K,-5.08%
"Feb 08, 2023","22,963","23,242.42","23,452","22,665.85",280.06K,-1.19%
"Feb 07, 2023","23,240.46","22,762.52","23,350.25","22,745.78",308.01K,2.10%
"Feb 06, 2023","22,762.52","22,932.91","23,158.25","22,628.13",265.37K,-0.74%
"Feb 05, 2023","22,932.91","23,327.66","23,433.33","22,743",209.25K,-1.69%
"Feb 04, 2023","23,326.84","23,431.9","23,587.78","23,253.96",166.13K,-0.45%
"Feb 03, 2023","23,431.9","23,489.33","23,715.7","23,204.62",332.57K,-0.24%
"Feb 02, 2023","23,488.94","23,731.41","24,255","23,363.27",364.18K,-1.03%
"Feb 01, 2023","23,732.66","23,125.13","23,812.66","22,760.23",310.79K,2.63%
"Jan 31, 2023","23,125.13","22,827.38","23,320","22,714.77",264.65K,1.31%
"Jan 30, 2023","22,826.15","23,743.37","23,800.51","22,500",302.41K,-3.86%
"Jan 29, 2023","23,742.3","23,021.4","23,960.54","22,967.76",295.69K,3.13%
"Jan 28, 2023","23,022.6","23,074.16","23,189","22,878.46",148.12K,-0.22%
"Jan 27, 2023","23,074.16","23,009.65","23,500","22,534.88",280.83K,0.28%
"Jan 26, 2023","23,009.65","23,060.42","23,282.47","22,850.01",288.92K,-0.22%
"Jan 25, 2023","23,060.94","22,631.94","23,816.73","22,300",346.04K,1.89%
"Jan 24, 2023","22,632.89","22,917.81","23,162.2","22,462.93",293.16K,-1.24%
"Jan 23, 2023","22,916.45","22,706.02","23,180","22,500",293.59K,0.92%
"Jan 22, 2023","22,707.88","22,783.35","23,078.71","22,292.37",253.58K,-0.33%
"Jan 21, 2023","22,783.55","22,666","23,371.8","22,422",346.45K,0.51%
"Jan 20, 2023","22,667.21","21,071.59","22,755.93","20,861.28",338.08K,7.57%
"Jan 19, 2023","21,071.59","20,677.47","21,192","20,659.19",251.39K,1.91%
"Jan 18, 2023","20,677.47","21,132.29","21,650","20,407.15",350.92K,-2.16%
"Jan 17, 2023","21,134.81","21,185.65","21,647.45","20,841.31",275.41K,-0.24%
"Jan 16, 2023","21,185.65","20,872.99","21,474.05","20,611.48",293.08K,1.51%
"Jan 15, 2023","20,871.5","20,952.76","21,050.74","20,551.01",178.54K,-0.40%
"Jan 14, 2023","20,954.92","19,930.01","21,258","19,888.05",393.91K,5.14%
"Jan 13, 2023","19,930.01","18,846.62","20,000","18,714.12",368.62K,5.75%
"Jan 12, 2023","18,846.62","17,943.26","19,117.04","17,892.05",454.57K,5.03%
"Jan 11, 2023","17,943.26","17,440.64","18,000","17,315.6",262.22K,2.88%
"Jan 10, 2023","17,440.66","17,179.04","17,499","17,146.34",221.38K,1.53%
"Jan 09, 2023","17,178.26","17,127.83","17,398.8","17,104.66",266.21K,0.29%
"Jan 08, 2023","17,127.83","16,943.83","17,176.99","16,911",135.16K,1.09%
"Jan 07, 2023","16,943.57","16,950.31","16,981.91","16,908",104.53K,-0.04%
"Jan 06, 2023","16,950.65","16,831.85","17,041","16,679",207.40K,0.71%
"Jan 05, 2023","16,831.85","16,850.36","16,879.82","16,753",163.47K,-0.11%
"Jan 04, 2023","16,850.36","16,675.65","16,991.87","16,652.66",220.36K,1.05%
"Jan 03, 2023","16,675.18","16,672.78","16,778.4","16,605.28",159.54K,0.01%
"Jan 02, 2023","16,672.87","16,617.17","16,799.23","16,548.7",121.89K,0.34%
"Jan 01, 2023","16,616.75","16,541.77","16,628","16,499.01",96.93K,0.45%
"Dec 31, 2022","16,542.4","16,607.48","16,644.09","16,470",114.49K,-0.39%
"Dec 30, 2022","16,607.48","16,633.47","16,677.35","16,333",164.92K,-0.16%
"Dec 29, 2022","16,633.47","16,547.32","16,664.41","16,488.91",161.00K,0.52%
"Dec 28, 2022","16,547.31","16,706.06","16,785.19","16,465.33",193.04K,-0.95%
"Dec 27, 2022","16,706.36","16,919.39","16,972.83","16,592.37",173.75K,-1.26%
"Dec 26, 2022","16,919.39","16,832.11","16,944.52","16,791",124.56K,0.52%
"Dec 25, 2022","16,832.11","16,835.73","16,857.96","16,721",125.44K,-0.02%
"Dec 24, 2022","16,836.12","16,778.52","16,869.99","16,776.62",100.22K,0.34%
"Dec 23, 2022","16,778.5","16,821.9","16,955.14","16,731.13",161.61K,-0.26%
"Dec 22, 2022","16,821.43","16,824.68","16,868.52","16,559.85",176.04K,-0.02%
"Dec 21, 2022","16,824.67","16,896.15","16,925","16,723",156.81K,-0.42%
"Dec 20, 2022","16,895.56","16,438.88","17,061.27","16,397.2",248.81K,2.78%
"Dec 19, 2022","16,438.88","16,739","16,815.99","16,256.3",179.09K,-1.79%
"Dec 18, 2022","16,738.21","16,777.54","16,863.26","16,663.07",112.62K,-0.23%
"Dec 17, 2022","16,776.52","16,631.5","16,796.82","16,579.85",144.83K,0.87%
"Dec 16, 2022","16,632.12","17,356.96","17,531.73","16,527.32",253.38K,-4.17%
"Dec 15, 2022","17,356.34","17,804.01","17,854.82","17,275.51",223.70K,-2.51%
"Dec 14, 2022","17,803.15","17,775.82","18,387.95","17,660.94",266.68K,0.16%
"Dec 13, 2022","17,774.7","17,208.93","18,000","17,080.14",284.46K,3.28%
"Dec 12, 2022","17,209.83","17,085.05","17,241.89","16,871.85",226.23K,0.73%
"Dec 11, 2022","17,085.05","17,127.49","17,270.99","17,071",155.29K,-0.25%
"Dec 10, 2022","17,127.49","17,128.56","17,227.72","17,092",140.57K,-0.01%
"Dec 09, 2022","17,128.56","17,224.1","17,360","17,058.21",238.42K,-0.55%
"Dec 08, 2022","17,224.1","16,836.64","17,299","16,733.49",236.42K,2.30%
"Dec 07, 2022","16,836.64","17,088.96","17,142.21","16,678.83",220.66K,-1.48%
"Dec 06, 2022","17,088.96","16,966.35","17,107.01","16,906.37",218.73K,0.72%
"Dec 05, 2022","16,966.35","17,106.65","17,424.25","16,867",233.70K,-0.81%
"Dec 04, 2022","17,105.7","16,885.2","17,202.84","16,878.25",178.62K,1.31%
"Dec 03, 2022","16,885.2","17,092.13","17,188.98","16,858.74",154.54K,-1.21%
"Dec 02, 2022","17,092.74","16,978","17,105.73","16,787.85",202.37K,0.68%
"Dec 01, 2022","16,977.37","17,165.53","17,324","16,855.01",232.82K,-1.09%
"Nov 30, 2022","17,163.64","16,442.91","17,249","16,428.3",303.02K,4.39%
"Nov 29, 2022","16,442.53","16,212.18","16,548.71","16,100",248.11K,1.42%
"Nov 28, 2022","16,212.91","16,428.77","16,487.04","15,995.27",252.70K,-1.31%
"Nov 27, 2022","16,428.78","16,457.61","16,600","16,401",162.03K,-0.18%
"Nov 26, 2022","16,458.57","16,521.35","16,701.99","16,385",181.80K,-0.38%
"Nov 25, 2022","16,522.14","16,599.55","16,666","16,342.81",182.09K,-0.46%
"Nov 24, 2022","16,598.95","16,603.11","16,812.63","16,458.05",206.57K,-0.03%
"Nov 23, 2022","16,603.11","16,227.96","16,706","16,160.2",264.93K,2.32%
"Nov 22, 2022","16,226.94","15,781.29","16,315","15,616.63",239.55K,2.82%
"Nov 21, 2022","15,781.29","16,279.5","16,319","15,476",324.10K,-3.06%
"Nov 20, 2022","16,280.23","16,700.68","16,753.33","16,180",154.84K,-2.52%
"Nov 19, 2022","16,700.68","16,699.43","16,822.41","16,553.53",104.96K,0.00%
"Nov 18, 2022","16,700.45","16,692.56","17,011","16,546.04",214.22K,0.05%
"Nov 17, 2022","16,692.56","16,661.61","16,751","16,410.74",228.04K,0.18%
"Nov 16, 2022","16,662.76","16,900.57","17,015.92","16,378.61",261.49K,-1.41%
"Nov 15, 2022","16,900.57","16,617.72","17,134.69","16,527.72",282.46K,1.69%
"Nov 14, 2022","16,619.46","16,331.78","17,190","15,815.21",380.21K,1.77%
"Nov 13, 2022","16,329.85","16,813.16","16,954.28","16,229",184.96K,-2.87%
"Nov 12, 2022","16,812.08","17,069.98","17,119.1","16,631.39",167.82K,-1.51%
"Nov 11, 2022","17,070.31","17,602.45","17,695","16,361.6",393.55K,-3.02%
"Nov 10, 2022","17,601.15","15,922.68","18,199","15,754.26",608.45K,10.54%
"Nov 09, 2022","15,922.81","18,545.38","18,587.76","15,588",731.93K,-14.15%
"Nov 08, 2022","18,547.23","20,590.67","20,700.88","17,166.83",760.71K,-9.93%
"Nov 07, 2022","20,591.13","20,905.58","21,069.77","20,384.89",386.98K,-1.50%
"Nov 06, 2022","20,905.58","21,299.37","21,365.27","20,886.13",230.04K,-1.85%
"Nov 05, 2022","21,299.37","21,148.52","21,480.65","21,080.65",245.62K,0.71%
"Nov 04, 2022","21,148.52","20,207.12","21,302.05","20,180.96",453.69K,4.66%
"Nov 03, 2022","20,207.82","20,151.84","20,393.32","20,031.24",319.19K,0.28%
"Nov 02, 2022","20,151.84","20,482.81","20,800","20,048.04",373.72K,-1.62%
"Nov 01, 2022","20,483.62","20,490.74","20,700","20,330.74",279.93K,-0.03%
"Oct 31, 2022","20,490.74","20,627.48","20,845.92","20,237.95",303.57K,-0.66%
"Oct 30, 2022","20,627.48","20,809.68","20,931.21","20,515",192.80K,-0.88%
"Oct 29, 2022","20,809.67","20,591.84","21,085","20,554.01",254.88K,1.06%
"Oct 28, 2022","20,591.84","20,295.11","20,750","20,000.09",287.04K,1.46%
"Oct 27, 2022","20,295.11","20,771.61","20,872.21","20,200",328.64K,-2.29%
"Oct 26, 2022","20,771.59","20,079.02","21,020","20,050.41",380.49K,3.44%
"Oct 25, 2022","20,080.07","19,330.6","20,415.87","19,237",326.37K,3.88%
"Oct 24, 2022","19,329.72","19,570.4","19,601.15","19,157",256.17K,-1.23%
"Oct 23, 2022","19,570.4","19,204.29","19,695","19,070.11",167.06K,1.91%
"Oct 22, 2022","19,204.35","19,164.37","19,257","19,112.72",110.40K,0.21%
"Oct 21, 2022","19,164.37","19,041.92","19,250","18,650",269.31K,0.64%
"Oct 20, 2022","19,041.92","19,123.35","19,347.82","18,900",223.53K,-0.43%
"Oct 19, 2022","19,123.97","19,327.44","19,360.16","19,065.97",186.14K,-1.05%
"Oct 18, 2022","19,327.44","19,548.48","19,706.66","19,091",260.31K,-1.14%
"Oct 17, 2022","19,549.86","19,262.98","19,676.96","19,152.03",222.81K,1.49%
"Oct 16, 2022","19,262.98","19,068.4","19,425.84","19,063.74",131.89K,1.02%
"Oct 15, 2022","19,069.39","19,176.93","19,227.68","18,975.18",113.85K,-0.56%
"Oct 14, 2022","19,176.93","19,375.58","19,951.87","19,070.37",351.63K,-1.02%
"Oct 13, 2022","19,375.13","19,155.1","19,513.79","18,190",399.76K,1.15%
"Oct 12, 2022","19,155.53","19,060","19,238.31","18,965.88",213.83K,0.50%
"Oct 11, 2022","19,060","19,131.87","19,268.09","18,860",243.47K,-0.38%
"Oct 10, 2022","19,131.87","19,439.96","19,525","19,020.25",212.51K,-1.58%
"Oct 09, 2022","19,439.02","19,416.52","19,558","19,316.04",113.90K,0.11%
"Oct 08, 2022","19,417.96","19,530.09","19,627.38","19,237.14",102.48K,-0.57%
"Oct 07, 2022","19,530.09","19,960.67","20,068.82","19,320",220.87K,-2.16%
"Oct 06, 2022","19,960.67","20,158.26","20,456.6","19,853",320.12K,-0.98%
"Oct 05, 2022","20,158.26","20,337.82","20,365.6","19,730",312.24K,-0.88%
"Oct 04, 2022","20,337.82","19,629.08","20,475","19,490.6",327.01K,3.61%
"Oct 03, 2022","19,629.08","19,057.74","19,719.1","18,959.68",293.59K,3.00%
"Oct 02, 2022","19,056.8","19,312.24","19,395.91","18,920.35",206.81K,-1.32%
"Oct 01, 2022","19,310.95","19,422.61","19,484","19,159.42",165.63K,-0.57%
"Sep 30, 2022","19,422.61","19,590.54","20,185","19,155.36",444.32K,-0.86%
"Sep 29, 2022","19,591.51","19,412.82","19,645.52","18,843.01",406.42K,0.92%
"Sep 28, 2022","19,412.82","19,078.1","19,790","18,471.28",521.39K,1.75%
"Sep 27, 2022","19,079.13","19,226.68","20,385.86","18,816.32",593.26K,-0.77%
"Sep 26, 2022","19,227.82","18,809.13","19,318.96","18,680.72",439.24K,2.24%
"Sep 25, 2022","18,807.38","18,921.99","19,180.21","18,629.2",191.19K,-0.60%
"Sep 24, 2022","18,920.5","19,288.57","19,316.14","18,805.34",239.50K,-1.92%
"Sep 23, 2022","19,289.91","19,401.63","19,500","18,531.42",385.89K,-0.58%
"Sep 22, 2022","19,401.63","18,461.36","19,550.17","18,356.39",379.32K,5.09%
"Sep 21, 2022","18,461.36","18,874.31","19,956","18,125.98",385.03K,-2.19%
"Sep 20, 2022","18,875","19,537.02","19,634.62","18,711.87",324.10K,-3.39%
"Sep 19, 2022","19,537.02","19,417.45","19,686.2","18,232.56",380.51K,0.62%
"Sep 18, 2022","19,416.18","20,112.61","20,117.26","19,335.62",254.22K,-3.47%
"Sep 17, 2022","20,113.62","19,803.3","20,189","19,748.08",179.35K,1.57%
"Sep 16, 2022","19,803.3","19,701.88","19,890","19,320.01",283.79K,0.51%
"Sep 15, 2022","19,701.88","20,227.17","20,330.24","19,497",333.07K,-2.59%
"Sep 14, 2022","20,226.71","20,173.62","20,541.48","19,617.62",340.83K,0.26%
"Sep 13, 2022","20,173.57","22,395.44","22,799","19,860",431.92K,-9.92%
"Sep 12, 2022","22,395.74","21,826.87","22,488","21,538.51",395.40K,2.61%
"Sep 11, 2022","21,826.87","21,647.21","21,860","21,350",280.70K,0.82%
"Sep 10, 2022","21,648.34","21,361.62","21,810.8","21,111.13",308.00K,1.35%
"Sep 09, 2022","21,360.11","19,320.54","21,597.22","19,291.75",428.92K,10.56%
"Sep 08, 2022","19,319.77","19,292.85","19,458.25","19,012",262.81K,0.14%
"Sep 07, 2022","19,292.84","18,790.61","19,464.06","18,510.77",287.39K,2.67%
"Sep 06, 2022","18,790.61","19,795.34","20,180","18,649.51",356.32K,-5.08%
"Sep 05, 2022","19,796.84","20,000.3","20,057.27","19,633.83",222.54K,-1.02%
"Sep 04, 2022","20,000.3","19,832.45","20,029.23","19,583.1",145.59K,0.85%
"Sep 03, 2022","19,831.9","19,950.98","20,055.93","19,652.72",146.64K,-0.60%
"Sep 02, 2022","19,951.86","20,132.64","20,441.26","19,755.29",245.99K,-0.89%
"Sep 01, 2022","20,131.46","20,048.44","20,208.37","19,565.66",245.29K,0.41%
"Aug 31, 2022","20,050.02","19,813.03","20,490","19,797.94",276.95K,1.20%
"Aug 30, 2022","19,811.66","20,287.2","20,576.25","19,540",256.63K,-2.34%
"Aug 29, 2022","20,285.73","19,555.61","20,433.62","19,550.79",210.51K,3.73%
"Aug 28, 2022","19,555.61","20,037.6","20,171.18","19,520",139.31K,-2.41%
"Aug 27, 2022","20,037.6","20,239.14","20,402.93","19,800",162.58K,-1.01%
"Aug 26, 2022","20,241.05","21,559.04","21,886.77","20,107.9",273.81K,-6.11%
"Aug 25, 2022","21,559.04","21,368.05","21,819.88","21,310.15",169.92K,0.89%
"Aug 24, 2022","21,368.08","21,529.11","21,900","21,145",174.38K,-0.75%
"Aug 23, 2022","21,529.12","21,400.75","21,684.87","20,890.14",200.97K,0.60%
"Aug 22, 2022","21,399.83","21,516.7","21,548.71","20,890.18",222.22K,-0.54%
"Aug 21, 2022","21,515.61","21,140.07","21,800","21,069.11",159.20K,1.78%
"Aug 20, 2022","21,140.07","20,834.39","21,382.85","20,761.9",183.04K,1.47%
"Aug 19, 2022","20,834.39","23,191.45","23,208.67","20,783.57",284.00K,-10.16%
"Aug 18, 2022","23,191.2","23,342.66","23,600","23,111.04",144.19K,-0.65%
"Aug 17, 2022","23,342.66","23,856.15","24,446.71","23,180.4",210.67K,-2.15%
"Aug 16, 2022","23,854.74","24,093.04","24,247.49","23,671.22",179.32K,-1.00%
"Aug 15, 2022","24,094.82","24,305.25","25,211.32","23,773.22",242.54K,-0.87%
"Aug 14, 2022","24,305.24","24,443.06","25,047.56","24,144",151.21K,-0.56%
"Aug 13, 2022","24,441.38","24,401.7","24,888","24,291.22",152.85K,0.15%
"Aug 12, 2022","24,403.68","23,933.09","24,456.5","23,583",174.21K,1.96%
"Aug 11, 2022","23,934.39","23,954.05","24,918.54","23,852.13",249.76K,-0.08%
"Aug 10, 2022","23,954.05","23,151.32","24,226","22,664.69",208.92K,3.47%
"Aug 09, 2022","23,149.95","23,810.98","23,933.25","22,865",143.18K,-2.77%
"Aug 08, 2022","23,810","23,174.39","24,245","23,154.25",170.96K,2.74%
"Aug 07, 2022","23,174.39","22,954.21","23,402","22,844.62",88.89K,0.96%
"Aug 06, 2022","22,954.21","23,313.56","23,354.36","22,909.52",83.91K,-1.54%
"Aug 05, 2022","23,312.42","22,622.41","23,472.86","22,586.95",175.25K,3.05%
"Aug 04, 2022","22,622.98","22,816.91","23,223.32","22,400",154.85K,-0.86%
"Aug 03, 2022","22,818.37","22,985.93","23,647.68","22,681.22",145.95K,-0.74%
"Aug 02, 2022","22,987.79","23,266.9","23,459.89","22,654.37",158.07K,-1.20%
"Aug 01, 2022","23,268.01","23,296.36","23,509.68","22,850",144.21K,-0.11%
"Jul 31, 2022","23,293.32","23,644.64","24,194.82","23,227.31",127.74K,-1.48%
"Jul 30, 2022","23,643.51","23,777.28","24,668","23,502.25",151.06K,-0.55%
"Jul 29, 2022","23,773.75","23,845.25","24,442.66","23,414.03",198.30K,-0.29%
"Jul 28, 2022","23,842.93","22,954.31","24,199.72","22,582.13",236.03K,3.88%
"Jul 27, 2022","22,952.45","21,254.67","23,112.63","21,042.53",210.97K,7.99%
"Jul 26, 2022","21,254.67","21,310.9","21,347.82","20,706.5",177.82K,-0.26%
"Jul 25, 2022","21,310.9","22,577.13","22,666","21,250",180.34K,-5.62%
"Jul 24, 2022","22,579.68","22,448.58","23,014.64","22,257.15",115.19K,0.57%
"Jul 23, 2022","22,451.07","22,684.83","23,000.77","21,934.57",122.14K,-1.03%
"Jul 22, 2022","22,684.83","23,152.19","23,756.49","22,500",171.60K,-2.02%
"Jul 21, 2022","23,152.19","23,223.3","23,442.77","22,341.46",184.82K,-0.31%
"Jul 20, 2022","23,223.3","23,398.48","24,276.74","22,906.19",238.76K,-0.74%
"Jul 19, 2022","23,396.62","22,432.58","23,800","21,579.54",263.77K,4.30%
"Jul 18, 2022","22,432.58","20,799.58","22,777.63","20,762.45",239.94K,7.86%
"Jul 17, 2022","20,798.16","21,195.6","21,684.54","20,750.01",118.23K,-1.88%
"Jul 16, 2022","21,195.6","20,830.04","21,588.94","20,478.61",121.01K,1.75%
"Jul 15, 2022","20,830.04","20,588.84","21,200","20,382.29",143.34K,1.17%
"Jul 14, 2022","20,588.84","20,234.87","20,900","19,616.07",174.81K,1.75%
"Jul 13, 2022","20,234.87","19,331.28","20,366.61","18,910.94",209.25K,4.69%
"Jul 12, 2022","19,328.75","19,963.61","20,059.42","19,240",139.51K,-3.18%
"Jul 11, 2022","19,963.61","20,861.11","20,868.48","19,875.23",137.54K,-4.31%
"Jul 10, 2022","20,862.47","21,592.15","21,607.65","20,655",192.19K,-3.38%
"Jul 09, 2022","21,591.83","21,594.75","21,980","21,322.12",178.42K,-0.01%
"Jul 08, 2022","21,594.75","21,624.99","22,527.37","21,189.26",403.08K,-0.14%
"Jul 07, 2022","21,624.98","20,564.51","21,838.1","20,251.68",85.01K,5.16%
"Jul 06, 2022","20,564.51","20,175.84","20,675.22","19,761.25",82.44K,1.93%
"Jul 05, 2022","20,175.83","20,236.71","20,750","19,304.4",96.04K,-0.30%
"Jul 04, 2022","20,236.71","19,315.83","20,354.01","19,055.31",74.81K,4.77%
"Jul 03, 2022","19,315.83","19,252.82","19,647.63","18,781",51.09K,0.33%
"Jul 02, 2022","19,252.81","19,279.8","19,467.39","18,977.01",46.18K,-0.14%
"Jul 01, 2022","19,279.8","19,942.21","20,918.35","18,975",111.84K,-3.32%
"Jun 30, 2022","19,942.21","20,123","20,179.08","18,626",93.85K,-0.90%
"Jun 29, 2022","20,123.01","20,281.28","20,432.31","19,854.92",77.31K,-0.78%
"Jun 28, 2022","20,281.29","20,742.57","21,212.1","20,202.01",63.80K,-2.22%
"Jun 27, 2022","20,742.56","21,038.08","21,539.85","20,510",64.48K,-1.40%
"Jun 26, 2022","21,038.07","21,491.18","21,888","20,964.73",53.28K,-2.11%
"Jun 25, 2022","21,491.19","21,237.68","21,614.5","20,906.62",51.43K,1.19%
"Jun 24, 2022","21,237.69","21,110.12","21,558.41","20,736.72",77.43K,0.60%
"Jun 23, 2022","21,110.13","19,988","21,233","19,890.07",83.13K,5.61%
"Jun 22, 2022","19,987.99","20,723.51","20,900","19,770.51",92.13K,-3.55%
"Jun 21, 2022","20,723.52","20,573.9","21,723","20,348.4",104.37K,0.73%
"Jun 20, 2022","20,573.89","20,574","21,090","19,637.03",109.03K,-0.00%
"Jun 19, 2022","20,574","18,970.79","20,815.95","17,960.41",128.32K,8.45%
"Jun 18, 2022","18,970.79","20,468.81","20,792.06","17,622",196.44K,-7.32%
"Jun 17, 2022","20,468.81","20,400.6","21,365.43","20,246.66",86.69K,0.33%
"Jun 16, 2022","20,401.31","22,583.72","22,995.73","20,232",99.67K,-9.66%
"Jun 15, 2022","22,583.72","22,136.42","22,800","20,111.62",200.77K,2.02%
"Jun 14, 2022","22,136.41","22,485.27","23,362.88","20,846",187.20K,-1.56%
"Jun 13, 2022","22,487.41","26,574.53","26,895.84","21,925.77",254.61K,-15.38%
"Jun 12, 2022","26,574.53","28,424.71","28,544.96","26,560",92.47K,-6.51%
"Jun 11, 2022","28,424.7","29,091.87","29,440.41","28,099.99",65.90K,-2.29%
"Jun 10, 2022","29,091.88","30,109.93","30,382.8","28,850",76.20K,-3.38%
"Jun 09, 2022","30,109.93","30,204.77","30,700","29,944.1",46.29K,-0.31%
"Jun 08, 2022","30,204.77","31,125.32","31,327.22","29,843.88",68.54K,-2.96%
"Jun 07, 2022","31,125.33","31,373.1","31,589.6","29,218.96",110.67K,-0.79%
"Jun 06, 2022","31,373.1","29,919.2","31,765.64","29,890.23",68.84K,4.86%
"Jun 05, 2022","29,919.21","29,864.03","30,189","29,531.42",23.14K,0.18%
"Jun 04, 2022","29,864.04","29,700.21","29,988.88","29,485",25.62K,0.55%
"Jun 03, 2022","29,700.21","30,452.63","30,699","29,282.36",54.07K,-2.47%
"Jun 02, 2022","30,452.62","29,805.84","30,689","29,594.55",56.96K,2.17%
"Jun 01, 2022","29,805.83","31,801.05","31,982.97","29,301",103.40K,-6.27%
"May 31, 2022","31,801.04","31,734.23","32,399","31,200.01",62.43K,0.21%
"May 30, 2022","31,734.22","29,468.1","32,222","29,299.62",96.79K,7.69%
"May 29, 2022","29,468.1","29,031.33","29,587.78","28,839.21",27.57K,1.50%
"May 28, 2022","29,031.33","28,629.81","29,266","28,450",34.48K,1.40%
"May 27, 2022","28,629.8","29,201.35","29,397.66","28,282.9",91.00K,-1.96%
"May 26, 2022","29,201.35","29,542.14","29,886.64","28,019.56",94.58K,-1.15%
"May 25, 2022","29,542.15","29,654.58","30,223.74","29,294.21",59.54K,-0.38%
"May 24, 2022","29,654.58","29,109.14","29,845.86","28,669",59.44K,1.87%
"May 23, 2022","29,109.15","30,293.93","30,670.51","28,866.35",63.90K,-3.91%
"May 22, 2022","30,293.94","29,445.07","30,487.99","29,255.11",36.16K,2.88%
"May 21, 2022","29,445.06","29,201.01","29,656.18","28,947.28",20.99K,0.84%
"May 20, 2022","29,201.01","30,319.22","30,777.33","28,730",60.52K,-3.69%
"May 19, 2022","30,319.23","28,715.33","30,545.18","28,691.38",67.88K,5.59%
"May 18, 2022","28,715.32","30,444.93","30,709.99","28,654.47",59.75K,-5.68%
"May 17, 2022","30,444.93","29,874.01","30,788.37","29,450.38",56.72K,1.91%
"May 16, 2022","29,874.01","31,328.89","31,328.9","29,087.04",73.08K,-4.64%
"May 15, 2022","31,328.89","30,086.74","31,460","29,480",46.28K,4.13%
"May 14, 2022","30,086.74","29,287.05","30,343.27","28,630",51.10K,2.73%
"May 13, 2022","29,287.05","29,029.74","31,083.37","28,751.67",97.87K,0.89%
